oxygen,pressure,temperature,vibration,solar_intensity
20.99,101.34,21.95,0.0173,157.84
21.01,101.29,22.09,0.02,158.49
21.0,101.29,22.0,0.0202,158.84
20.98,101.33,22.07,0.0174,159.58
20.99,101.26,22.07,0.0178,159.4
21.01,101.33,21.98,0.017,159.57
20.98,101.27,21.97,0.0182,160.08
21.01,101.26,22.02,0.0218,159.5
20.98,101.33,22.02,0.0221,160.26
20.98,101.32,21.99,0.0192,159.81
21.01,101.3,21.92,0.0226,159.92
20.99,101.3,22.1,0.0224,160.03
20.99,101.26,21.96,0.0181,159.33
21.02,101.29,22.09,0.0188,158.88
21.02,101.33,22.03,0.0191,159.34
21.01,101.26,21.94,0.0223,158.76
21.0,101.32,21.91,0.0212,158.39
21.0,101.27,22.01,0.0198,157.98
21.0,101.28,22.03,0.0227,157.54
21.01,101.34,21.92,0.0206,156.23
20.99,101.31,22.03,0.02,155.74
21.0,101.26,22.08,0.0193,155.63
21.02,101.27,22.08,0.0204,153.95
21.0,101.25,22.08,0.0206,153.25
21.0,101.28,21.96,0.022,152.35
21.02,101.25,21.94,0.0207,151.38
21.0,101.31,21.93,0.0207,150.57
21.01,101.33,22.09,0.0204,150.08
21.02,101.34,22.06,0.0222,148.88
20.99,101.29,21.92,0.0203,147.34
21.01,101.29,21.91,0.019,146.78
21.01,101.26,22.0,0.0192,145.22
21.01,101.31,21.98,0.0203,144.21
21.0,101.29,21.98,0.0228,143.65
20.99,101.31,22.05,0.0218,142.37
20.98,101.26,22.0,0.0211,140.95
21.01,101.26,21.96,0.0221,139.91
21.01,101.32,22.09,0.0223,138.07
21.02,101.28,22.0,0.022,137.56
21.01,101.29,21.93,0.0188,136.27
20.99,101.31,22.0,0.0199,134.51
20.99,101.32,21.9,0.0186,133.93
21.01,101.33,22.03,0.0181,131.73
20.99,101.3,22.02,0.0191,130.64
20.99,101.33,22.0,0.0172,129.95
21.0,101.32,21.92,0.0176,128.39
21.0,101.32,22.04,0.0212,126.86
21.0,101.34,21.99,0.0177,125.84
21.0,101.32,22.03,0.0187,124.71
20.99,101.27,21.93,0.0196,123.37
21.01,101.26,21.92,0.0183,122.92
21.01,101.27,21.9,0.0197,122.04
20.99,101.25,21.9,0.0202,120.78
20.99,101.31,21.91,0.0208,119.26
21.01,101.25,21.97,0.0229,118.75
21.0,101.33,21.93,0.0192,117.68
21.01,101.29,21.99,0.0229,117.1
20.99,101.29,22.05,0.0175,115.91
21.0,101.28,22.07,0.0219,115.48
21.02,101.3,21.94,0.0203,114.02
21.0,101.33,22.09,0.0206,113.34
21.01,101.26,22.08,0.0202,113.27
21.01,101.33,22.03,0.0204,112.65
20.99,101.28,22.06,0.0175,111.59
20.99,101.3,22.03,0.0197,112.09
20.99,101.3,22.02,0.0207,111.06
20.98,101.32,22.05,0.0211,111.3
20.98,101.25,22.05,0.0185,110.48
21.0,101.29,22.02,0.023,110.78
21.0,101.28,22.03,0.0196,110.37
21.0,101.3,22.09,0.022,110.1
20.99,101.29,21.95,0.022,110.21
20.99,101.34,22.02,0.0229,109.56
21.01,101.3,22.09,0.0211,110.41
20.98,101.27,21.93,0.0194,110.39
20.98,101.34,21.92,0.0195,110.93
21.0,101.28,22.04,0.0183,110.83
20.98,101.35,21.93,0.0201,111.3
20.99,101.34,21.95,0.0214,111.25
21.01,101.26,22.0,0.0173,111.43
21.01,101.33,21.92,0.0221,112.41
21.01,101.27,21.91,0.0223,113.12
21.01,101.31,22.0,0.0217,113.21
20.98,101.35,22.02,0.0185,114.55
21.0,101.32,21.9,0.0206,114.59
21.02,101.32,22.06,0.0226,116.04
21.02,101.3,22.01,0.0187,116.88
20.99,101.31,22.09,0.0225,117.15
20.99,101.32,21.94,0.0175,118.06
20.99,101.35,22.0,0.0192,118.95
21.01,101.27,22.05,0.017,119.88
20.98,101.27,21.93,0.0189,121.23
20.99,101.27,22.08,0.0178,122.75
21.01,101.26,22.03,0.0217,123.26
21.01,101.34,21.94,0.0171,124.8
21.0,101.27,21.99,0.0216,125.73
21.02,101.26,21.94,0.02,126.73
21.02,101.29,21.94,0.0178,127.66
20.99,101.3,21.95,0.0212,129.66
20.99,101.33,22.07,0.0187,130.22
21.0,101.32,21.97,0.0229,131.31
21.01,101.34,21.95,0.0226,133.32
21.01,101.28,22.06,0.0197,134.72
21.02,101.27,22.08,0.0212,135.17
20.99,101.35,21.94,0.0189,136.32
20.99,101.31,22.03,0.0208,137.62
21.01,101.27,22.0,0.0218,139.69
21.01,101.34,22.04,0.0213,140.04
20.99,101.32,21.96,0.0227,141.28
20.98,101.33,21.94,0.0226,142.72
21.0,101.32,22.05,0.0202,144.51
20.98,101.31,22.09,0.0189,144.78
21.01,101.34,21.94,0.0194,146.78
21.0,101.32,22.01,0.02,147.65
21.01,101.34,22.1,0.018,148.96
21.0,101.35,22.03,0.0225,149.92
20.99,101.28,22.07,0.0191,150.11
21.0,101.25,22.1,0.0218,151.14
21.02,101.29,21.94,0.0191,152.53
20.99,101.25,21.9,0.0208,152.96
21.02,101.31,22.04,0.0183,154.53
20.99,101.26,21.9,0.0198,154.4
21.01,101.28,21.99,0.0179,155.15
20.99,101.31,22.04,0.0223,156.35
21.02,101.27,22.07,0.018,157.17
21.0,101.33,22.0,0.02,157.88
21.0,101.26,22.06,0.0186,158.2
21.02,101.31,22.04,0.022,158.62
20.99,101.29,21.99,0.02,158.58
21.0,101.28,22.0,0.0206,158.83
21.0,101.27,22.07,0.0185,159.6
21.01,101.33,22.02,0.0221,159.74
21.0,101.27,22.08,0.0184,159.52
20.99,101.25,21.96,0.022,160.13
21.0,101.26,22.0,0.018,160.06
21.01,101.33,22.02,0.0197,159.48
20.99,101.34,21.94,0.0207,159.45
21.02,101.25,21.95,0.023,159.24
21.02,101.28,22.04,0.0226,159.38
20.99,101.34,22.07,0.022,158.86
21.0,101.27,21.96,0.0172,158.44
20.99,101.33,22.05,0.02,158.63
20.98,101.29,21.9,0.0228,158.45
21.01,101.27,22.08,0.0206,157.12
20.99,101.32,21.92,0.0224,156.77
21.0,101.3,21.97,0.0218,156.7
20.98,101.31,22.06,0.0203,155.9
20.99,101.27,21.93,0.0213,154.71
21.01,101.3,22.03,0.0222,153.99
20.99,101.29,21.98,0.0222,153.78
21.0,101.32,22.05,0.0173,152.73
21.01,101.33,21.96,0.0203,151.71
21.01,101.31,21.97,0.0197,150.73
21.02,101.29,21.9,0.0172,149.51
21.0,101.29,21.93,0.0225,148.08
20.99,101.34,21.93,0.0185,147.19
21.01,101.26,22.04,0.0181,146.8
21.0,101.29,21.95,0.0226,145.16
20.99,101.3,22.03,0.0228,144.39
20.98,101.27,21.93,0.0215,142.83
20.99,101.32,22.1,0.0197,141.79
21.01,101.31,21.97,0.0222,140.0
21.02,101.29,22.06,0.0182,138.87
21.02,101.33,21.92,0.0224,138.46
21.0,101.35,21.92,0.0229,137.16
21.0,101.29,21.91,0.0209,135.53
20.98,101.35,22.01,0.0211,134.41
21.01,101.33,22.02,0.021,133.38
21.01,101.28,22.0,0.0194,131.79
20.98,101.34,21.94,0.021,130.77
21.0,101.35,22.08,0.018,129.0
21.01,101.33,22.07,0.0224,128.47
20.98,101.26,21.92,0.0212,126.54
21.0,101.33,21.92,0.0179,126.21
21.0,101.31,22.02,0.0218,124.12
20.98,101.32,22.04,0.0204,123.19
21.01,101.29,21.92,0.0215,121.93
20.98,101.27,22.04,0.0172,121.75
21.01,101.27,21.95,0.0175,120.39
20.99,101.31,22.09,0.0174,119.78
21.02,101.3,22.01,0.0219,118.57
21.01,101.31,21.92,0.0219,117.93
21.0,101.35,22.07,0.0206,116.17
20.99,101.34,22.04,0.023,116.21
20.99,101.27,22.01,0.0201,114.92
21.01,101.29,22.08,0.0217,114.5
21.02,101.31,21.94,0.0177,113.42
20.99,101.34,21.97,0.0228,112.9
21.01,101.31,22.03,0.0173,112.22
20.99,101.3,22.04,0.0196,111.54
21.01,101.26,22.02,0.0183,111.75
21.02,101.34,21.92,0.0218,110.58
21.0,101.32,22.01,0.0196,110.93
20.98,101.29,21.96,0.0193,110.73
20.99,101.32,21.98,0.0212,109.85
21.01,101.3,22.06,0.0187,109.8
20.99,101.25,21.98,0.0202,110.29
21.0,101.29,22.0,0.0227,109.8
20.99,101.33,22.05,0.0213,109.82
21.0,101.28,21.98,0.0203,109.76
21.0,101.33,22.09,0.0196,110.64
21.02,101.29,21.95,0.0227,110.93
21.02,101.28,21.96,0.019,110.64
21.02,101.29,22.06,0.0187,111.11
21.0,101.29,22.05,0.0212,111.45
20.99,101.3,22.02,0.0212,111.93
20.99,101.28,21.99,0.0171,112.52
21.01,101.32,22.03,0.0221,113.18
20.98,101.28,21.94,0.0201,113.4
20.98,101.33,22.01,0.0224,114.07
21.01,101.34,21.99,0.0196,115.39
21.0,101.27,22.09,0.0183,115.86
20.99,101.27,21.91,0.023,117.13
20.99,101.29,21.94,0.0178,117.97
20.99,101.27,22.03,0.0205,118.67
20.99,101.31,22.08,0.0186,119.72
21.01,101.34,22.09,0.0201,120.29
20.98,101.34,21.93,0.0204,122.1
21.0,101.31,22.03,0.0215,123.09
21.01,101.31,21.96,0.02,123.95
21.0,101.35,22.01,0.0183,124.82
21.02,101.3,21.92,0.0221,126.29
21.02,101.31,21.99,0.0172,126.84
21.02,101.28,21.99,0.0193,128.45
21.02,101.33,22.08,0.0208,129.38
21.0,101.34,22.05,0.0186,131.04
20.98,101.3,22.09,0.0192,131.72
20.99,101.28,22.01,0.0188,133.36
21.01,101.3,22.06,0.019,135.03
21.02,101.32,21.99,0.0207,135.7
20.99,101.34,22.0,0.0221,137.32
20.99,101.26,22.01,0.0176,138.73
21.01,101.3,22.07,0.0202,139.87
21.01,101.26,21.94,0.0185,140.86
21.02,101.31,21.92,0.022,142.3
20.99,101.31,22.06,0.0183,143.0
21.01,101.32,22.07,0.0217,144.02
21.02,101.32,21.93,0.0182,145.74
20.99,101.28,21.94,0.0196,146.22
21.01,101.31,21.91,0.0172,147.42
21.02,101.27,22.08,0.0174,149.23
20.99,101.28,22.07,0.0215,149.99
21.01,101.31,21.91,0.0201,150.9
20.99,101.29,22.01,0.0184,151.76
20.99,101.28,22.01,0.017,152.52
20.99,101.27,21.96,0.0221,153.11
21.0,101.28,22.01,0.0219,154.55
21.02,101.27,22.01,0.0212,155.2
21.0,101.28,21.96,0.0174,155.94
21.0,101.32,21.92,0.0181,156.6
21.0,101.29,22.01,0.0222,156.67
21.0,101.27,21.93,0.0204,157.2
21.0,101.28,21.91,0.0184,158.59
21.01,101.32,21.95,0.0194,158.18
20.98,101.29,21.98,0.0186,159.27
20.99,101.28,22.09,0.021,159.08
20.99,101.33,22.01,0.0189,159.76
21.0,101.27,21.99,0.0227,159.6
21.02,101.34,22.05,0.0201,159.52
21.01,101.25,21.94,0.0187,159.59
21.0,101.32,21.96,0.0202,160.06
20.99,101.35,22.09,0.0219,160.38
20.99,101.27,21.9,0.0177,160.16
21.01,101.33,21.92,0.0202,159.74
21.02,101.35,21.98,0.0212,159.85
21.0,101.34,21.96,0.0204,159.45
20.98,101.26,22.03,0.0186,158.74
21.02,101.33,22.09,0.0177,158.2
21.0,101.28,21.92,0.022,157.49
20.98,101.33,21.97,0.0213,157.75
21.0,101.28,22.05,0.0203,157.07
20.98,101.26,21.99,0.0209,155.71
21.01,101.32,22.09,0.0221,155.13
20.99,101.32,22.08,0.0215,154.36
21.01,101.34,22.02,0.022,153.85
21.01,101.33,22.02,0.0186,152.6
20.98,101.3,22.09,0.021,151.9
20.99,101.25,21.95,0.0194,151.23
21.01,101.26,22.09,0.0225,150.7
20.98,101.34,21.94,0.0187,149.18
21.02,101.28,21.99,0.0181,148.02
20.98,101.28,21.97,0.0193,146.81
20.99,101.3,22.03,0.0175,146.21
21.01,101.3,22.02,0.0206,145.21
20.99,101.26,22.06,0.0202,144.01
20.98,101.32,22.06,0.0205,142.36
21.01,101.27,22.01,0.018,141.02
20.99,101.33,22.05,0.0204,140.07
21.02,101.32,21.94,0.0204,138.8
21.0,101.34,22.08,0.0223,137.92
21.02,101.29,21.93,0.0192,136.43
21.01,101.28,21.94,0.0198,134.99
21.0,101.32,22.04,0.0188,133.5
21.0,101.31,21.95,0.0188,132.8
21.02,101.29,22.03,0.0179,131.57
21.01,101.26,22.09,0.0177,129.99
21.02,101.27,21.91,0.0178,128.9
21.0,101.26,21.96,0.0171,127.39
21.0,101.25,22.07,0.0223,126.93
21.02,101.26,22.1,0.0178,125.66
20.99,101.26,21.96,0.021,124.41
21.0,101.27,22.05,0.0176,122.75
21.0,101.33,21.91,0.0173,122.36
21.01,101.31,22.02,0.0223,120.62
20.99,101.29,22.08,0.0175,120.08
21.0,101.27,22.06,0.0222,119.48
21.01,101.26,21.98,0.0213,118.24
21.01,101.3,22.04,0.023,116.68
21.01,101.26,21.97,0.0223,116.27
21.01,101.26,22.07,0.0179,115.17
20.98,101.32,22.02,0.0182,115.16
20.98,101.28,21.95,0.0212,114.52
21.01,101.28,21.96,0.0216,113.36
21.0,101.26,22.07,0.0195,112.94
21.02,101.28,21.93,0.0177,112.25
21.02,101.27,22.08,0.0182,112.05
20.99,101.27,22.04,0.0193,111.59
20.99,101.28,21.91,0.0183,110.55
21.02,101.26,21.91,0.0181,110.83
21.02,101.34,22.04,0.0186,110.46
21.02,101.32,21.98,0.0198,110.39
20.98,101.32,22.02,0.021,110.07
21.0,101.34,21.94,0.0202,110.34
21.01,101.32,22.02,0.0173,110.0
20.99,101.31,22.06,0.019,109.62
21.0,101.29,21.91,0.0226,110.61
21.01,101.27,22.05,0.02,110.86
21.02,101.27,22.0,0.0173,110.49
20.99,101.3,21.92,0.0214,111.32
20.99,101.27,21.98,0.0175,111.12
20.99,101.35,21.96,0.0203,111.49
21.01,101.29,22.07,0.0215,111.94
20.99,101.35,21.97,0.0228,113.09
21.0,101.3,22.08,0.0212,113.25
20.99,101.27,22.02,0.019,113.76
20.98,101.3,21.9,0.0208,114.73
20.98,101.27,22.02,0.02,115.02
20.98,101.3,22.03,0.0226,115.88
21.0,101.28,21.97,0.0227,117.21
21.0,101.28,22.05,0.0175,118.1
20.99,101.28,22.03,0.0195,118.7
20.99,101.29,22.0,0.0196,119.84
20.99,101.33,21.99,0.0199,121.0
21.01,101.33,22.05,0.0208,121.55
20.99,101.3,21.9,0.0174,123.29
21.0,101.34,22.03,0.0229,124.3
20.99,101.27,22.04,0.0176,125.14
20.98,101.28,21.98,0.0218,126.64
21.0,101.31,21.91,0.0189,128.14
20.98,101.27,21.93,0.0173,128.87
21.02,101.28,22.08,0.023,130.43
21.01,101.29,21.94,0.0224,131.34
21.01,101.28,22.02,0.0172,132.92
21.0,101.26,22.04,0.0217,133.68
20.99,101.3,21.96,0.0176,135.05
20.99,101.29,22.01,0.0218,136.51
21.01,101.31,22.08,0.0179,137.85
20.98,101.35,21.98,0.0199,138.34
20.99,101.32,22.08,0.0225,139.6
21.0,101.29,22.05,0.0183,140.89
21.01,101.26,21.94,0.021,141.98
20.99,101.26,21.98,0.0202,143.5
20.99,101.32,21.93,0.0186,144.91
20.98,101.33,22.1,0.0208,146.11
21.0,101.33,22.01,0.0179,147.54
21.01,101.29,22.08,0.0226,148.09
21.01,101.32,21.94,0.0178,149.45
20.99,101.32,21.99,0.0175,150.05
21.02,101.27,22.1,0.0213,151.5
21.01,101.34,22.04,0.0192,151.79
20.99,101.25,21.99,0.0207,152.76
21.0,101.28,21.95,0.018,154.11
20.99,101.29,21.91,0.0194,155.01
20.98,101.34,21.91,0.0204,155.15
21.01,101.29,22.0,0.0199,156.02
21.0,101.33,21.93,0.0208,156.53
20.98,101.34,22.05,0.018,157.17
21.01,101.27,21.97,0.0179,157.8
21.01,101.25,21.93,0.0189,158.28
20.99,101.33,21.95,0.0195,158.92
21.01,101.27,22.09,0.0227,159.48
21.0,101.34,21.92,0.0219,159.36
20.98,101.34,22.05,0.0186,159.62
20.99,101.25,21.98,0.0183,159.39
21.0,101.25,22.02,0.0181,160.41
21.0,101.3,22.01,0.023,160.12
21.02,101.33,21.95,0.0175,159.5
20.99,101.34,22.09,0.0173,160.22
20.98,101.27,21.91,0.018,159.78
21.01,101.29,22.07,0.0228,159.81
20.98,101.33,22.05,0.0182,159.03
21.0,101.33,22.0,0.0206,159.06
20.99,101.27,22.05,0.0189,158.66
21.01,101.26,22.01,0.0199,157.81
20.99,101.31,21.92,0.0199,157.96
21.0,101.29,22.08,0.0225,157.07
21.0,101.26,22.08,0.0172,156.26
21.02,101.34,22.08,0.0222,156.1
21.01,101.34,22.01,0.0227,155.56
21.0,101.3,22.09,0.0224,154.57
21.01,101.27,22.07,0.0178,153.42
21.02,101.31,22.02,0.0186,152.37
21.0,101.31,21.96,0.0197,151.89
21.0,101.35,21.98,0.0199,150.78
21.01,101.34,22.09,0.0215,149.72
21.01,101.32,22.08,0.0227,148.73
21.01,101.29,21.98,0.0209,147.67
20.98,101.3,21.97,0.0176,146.82
21.0,101.3,21.99,0.0217,145.17
21.0,101.27,22.04,0.0215,144.62
21.01,101.31,21.9,0.0213,142.89
21.01,101.28,22.02,0.0174,142.08
20.99,101.29,21.93,0.0201,141.06
20.99,101.34,22.0,0.019,139.32
20.99,101.33,21.92,0.0217,138.74
21.01,101.35,21.98,0.0194,137.07
20.99,101.34,21.95,0.0195,135.53
20.99,101.34,21.96,0.0207,134.89
20.99,101.25,22.03,0.0204,133.12
21.0,101.35,22.04,0.0226,132.44
20.99,101.28,21.92,0.0191,131.18
21.01,101.35,22.01,0.0207,129.47
21.0,101.29,22.04,0.0215,128.4
20.99,101.31,22.07,0.0209,127.74
20.99,101.29,21.95,0.0204,126.21
21.02,101.29,22.08,0.0222,125.12
20.99,101.35,21.98,0.0224,123.66
21.01,101.32,22.1,0.0209,123.05
21.0,101.31,22.06,0.0194,121.92
21.02,101.27,22.06,0.0179,120.92
21.02,101.26,21.97,0.0219,119.85
20.98,101.29,22.02,0.0217,118.19
21.01,101.27,21.97,0.0229,118.18
21.01,101.25,22.07,0.0212,116.39
21.02,101.28,22.1,0.0206,115.95
20.98,101.31,21.93,0.021,114.95
21.0,101.31,22.08,0.0177,114.89
21.0,101.32,21.99,0.0193,114.05
21.01,101.26,21.98,0.017,112.75
20.99,101.28,22.06,0.0203,112.16
21.0,101.26,21.97,0.019,112.08
21.0,101.29,21.92,0.0173,111.81
21.0,101.31,21.94,0.019,111.48
20.99,101.26,21.94,0.0216,110.37
20.99,101.25,21.97,0.021,110.78
20.99,101.27,22.1,0.0187,110.37
21.0,101.28,22.09,0.0219,110.64
21.0,101.31,21.93,0.0188,109.89
21.01,101.28,21.92,0.022,110.23
21.01,101.28,21.96,0.0194,110.45
20.99,101.29,22.02,0.0183,109.62
20.99,101.29,22.04,0.0172,110.69
20.98,101.31,21.94,0.02,110.34
21.02,101.28,22.1,0.0183,110.97
21.0,101.32,21.95,0.0195,111.44
21.0,101.35,21.96,0.0211,111.64
20.99,101.31,22.05,0.0178,112.36
21.02,101.3,21.96,0.0228,112.66
21.01,101.26,22.02,0.0183,113.08
21.0,101.29,22.1,0.0189,113.25
20.98,101.32,22.09,0.0173,114.54
21.0,101.29,21.97,0.0221,114.71
20.99,101.28,22.08,0.0228,115.55
20.99,101.28,22.06,0.0198,116.33
20.99,101.32,21.91,0.0182,117.37
21.01,101.28,22.06,0.0203,117.9
20.98,101.31,21.94,0.0229,118.9
21.01,101.33,22.04,0.0171,120.52
20.98,101.28,22.06,0.0187,121.43
21.01,101.35,22.0,0.0212,122.11
21.0,101.32,22.08,0.0195,123.67
20.99,101.29,21.97,0.0219,124.53
21.0,101.34,21.91,0.0195,126.05
21.02,101.27,21.92,0.0191,126.8
21.01,101.32,21.97,0.0223,128.55
21.0,101.26,22.04,0.0179,129.16
20.99,101.33,21.91,0.0215,130.45
21.01,101.32,22.01,0.0227,131.34
21.01,101.33,21.99,0.0176,133.48
21.0,101.34,21.91,0.019,134.31
21.01,101.31,21.94,0.0214,135.97
21.02,101.26,22.08,0.02,136.58
21.0,101.28,22.01,0.0175,137.64
21.0,101.27,22.0,0.0209,139.17
21.02,101.27,22.09,0.0209,140.17
20.98,101.31,21.96,0.0173,141.73
21.02,101.3,21.94,0.0173,142.55
21.0,101.32,21.96,0.0209,143.76
21.0,101.33,21.9,0.0183,145.08
21.0,101.28,21.97,0.0198,146.07
20.99,101.26,21.94,0.0188,147.78
21.0,101.26,22.02,0.019,148.14
20.99,101.32,21.9,0.0223,149.05
21.01,101.34,21.98,0.0175,150.3
21.01,101.25,22.02,0.0174,151.4
20.98,101.29,22.04,0.0226,152.07
21.0,101.26,21.98,0.017,153.59
21.02,101.31,22.04,0.0174,153.75
21.02,101.26,21.92,0.0178,154.61
21.01,101.28,22.05,0.0225,155.71
21.0,101.31,21.93,0.0214,156.07
21.01,101.26,22.04,0.0223,156.68
21.0,101.29,22.0,0.0214,157.11
20.99,101.29,21.96,0.0189,157.6
21.0,101.34,22.05,0.0226,158.93
20.98,101.25,21.97,0.0196,158.75
21.0,101.33,22.06,0.0192,159.29
21.02,101.26,22.09,0.0197,159.16
21.01,101.34,22.04,0.0176,159.99
20.99,101.33,21.97,0.0225,160.17
21.0,101.32,22.09,0.0216,160.04
21.02,101.33,21.92,0.0207,160.13
21.0,101.34,22.07,0.0218,160.24
20.98,101.26,21.98,0.0183,160.23
20.99,101.26,21.94,0.0227,159.88
21.01,101.33,22.0,0.0196,159.15
20.98,101.34,22.0,0.0201,159.13
21.0,101.35,22.08,0.0203,158.8
20.99,101.26,21.93,0.018,158.98
21.0,101.28,22.04,0.0188,158.37
21.0,101.34,21.98,0.0207,157.14
20.98,101.34,21.99,0.0223,157.41
20.98,101.32,21.95,0.0196,156.75
21.01,101.25,21.9,0.0204,155.85
20.99,101.26,22.01,0.0208,155.23
20.99,101.26,22.07,0.018,154.47
21.0,101.31,22.06,0.0205,153.79
20.99,101.3,22.0,0.0192,152.5
20.98,101.33,22.06,0.0202,151.97
20.99,101.29,21.94,0.0178,150.99
20.99,101.34,21.95,0.0228,149.37
20.99,101.33,21.95,0.0195,148.44
21.01,101.26,21.91,0.02,147.72
21.0,101.3,22.03,0.0212,146.56
20.99,101.26,22.09,0.0216,145.36
20.98,101.3,22.02,0.017,144.42
21.0,101.32,22.07,0.0199,142.82
20.99,101.3,22.03,0.018,141.37
21.0,101.35,21.93,0.0215,140.08
20.99,101.25,22.08,0.0193,139.2
21.01,101.35,22.04,0.0215,138.14
21.01,101.32,21.96,0.0219,137.15
21.01,101.31,21.91,0.0198,135.38
21.01,101.33,22.06,0.0222,134.68
20.99,101.34,22.0,0.0206,132.74
20.99,101.27,21.96,0.0188,131.92
21.0,101.29,21.9,0.0229,130.74
20.99,101.33,22.09,0.0223,129.3
21.02,101.33,22.08,0.0204,127.72
20.98,101.35,22.1,0.0191,126.86
21.0,101.27,22.03,0.0174,126.14
21.0,101.28,22.06,0.0194,124.28
21.01,101.26,21.92,0.0217,123.51
21.01,101.29,22.03,0.0182,122.59
20.99,101.34,21.9,0.0198,121.44
21.02,101.33,21.92,0.017,120.58
21.02,101.34,22.07,0.0179,118.86
20.98,101.34,21.93,0.0198,118.66
21.02,101.3,22.0,0.0226,117.91
21.02,101.33,21.95,0.0192,116.24
21.0,101.26,21.96,0.0187,115.78
21.0,101.27,21.93,0.0174,114.55
21.01,101.31,21.9,0.0215,114.49
20.99,101.33,21.93,0.0203,113.4
21.0,101.26,22.04,0.0227,113.27
21.01,101.3,22.01,0.0207,112.33
21.0,101.32,22.03,0.0201,112.25
20.99,101.33,21.92,0.0205,111.78
21.0,101.26,22.01,0.0215,111.05
21.01,101.26,21.94,0.0192,111.05
20.99,101.26,22.02,0.02,110.9
21.0,101.34,22.03,0.0207,110.65
21.01,101.32,21.99,0.0177,109.8
20.98,101.25,22.07,0.0172,109.74
20.99,101.27,21.92,0.0224,109.71
21.0,101.29,22.07,0.0212,109.66
20.98,101.3,22.02,0.0208,110.46
20.98,101.34,21.98,0.0195,110.06
20.98,101.29,22.01,0.0229,110.63
21.01,101.32,22.08,0.0225,110.41
21.01,101.32,21.94,0.0195,111.2
20.98,101.3,22.07,0.0208,111.98
20.99,101.35,22.08,0.0182,111.84
20.99,101.34,21.99,0.0194,112.85
21.01,101.29,21.92,0.0211,112.73
21.0,101.33,22.01,0.0191,113.41
21.01,101.34,22.1,0.0196,114.6
21.01,101.27,21.98,0.0181,115.01
20.99,101.32,22.02,0.0181,115.85
21.01,101.35,21.98,0.0173,117.04
21.0,101.3,22.08,0.0222,118.07
21.01,101.29,22.0,0.0207,118.18
21.01,101.31,21.95,0.0223,119.81
21.0,101.33,22.05,0.0182,120.94
20.99,101.26,22.05,0.018,121.21
21.0,101.27,21.92,0.0182,122.83
20.99,101.29,22.03,0.0185,124.17
21.0,101.26,21.92,0.0175,125.36
20.99,101.32,22.1,0.0201,125.9
20.99,101.31,21.95,0.0194,127.57
21.0,101.29,21.94,0.0177,128.25
20.99,101.3,21.99,0.0221,130.19
20.98,101.31,21.96,0.0222,130.69
21.0,101.27,21.91,0.021,132.55
20.98,101.27,22.08,0.0182,133.55
21.0,101.31,22.0,0.0176,134.62
21.02,101.27,21.95,0.0202,135.58
20.99,101.32,22.05,0.0194,136.8
20.98,101.29,22.02,0.0217,138.8
20.98,101.28,22.02,0.0185,139.75
21.02,101.29,22.1,0.0179,141.09
20.98,101.3,22.06,0.022,141.8
21.02,101.32,22.09,0.0179,143.39
20.99,101.32,21.99,0.02,144.85
21.0,101.35,22.02,0.0201,145.89
21.01,101.29,21.94,0.023,147.13
21.01,101.33,22.05,0.0221,147.49
21.0,101.28,21.96,0.022,148.52
21.01,101.35,22.05,0.0185,149.61
20.98,101.31,21.93,0.0208,150.49
20.99,101.28,21.97,0.0177,152.24
20.99,101.3,21.91,0.0223,153.2
21.0,101.27,22.01,0.0221,154.0
21.02,101.29,21.98,0.0172,154.34
21.02,101.28,21.99,0.0227,154.86
21.01,101.26,21.9,0.0189,155.66
21.0,101.26,22.07,0.0174,156.78
20.98,101.28,22.06,0.0179,156.64
21.0,101.3,22.01,0.021,157.71
20.98,101.32,22.01,0.0222,158.64
21.02,101.29,22.05,0.019,158.28
21.0,101.29,21.93,0.0208,159.06
21.0,101.33,22.07,0.0192,159.36
21.0,101.25,21.98,0.0188,159.99
21.01,101.34,22.0,0.0217,160.05
21.0,101.25,22.04,0.0216,160.34
20.99,101.25,22.03,0.0199,160.18
21.01,101.29,21.92,0.0204,160.35
21.0,101.28,22.0,0.0218,160.02
20.99,101.35,22.01,0.0223,159.73
21.0,101.34,22.04,0.022,159.73
20.98,101.28,22.04,0.0172,159.2
21.02,101.3,22.02,0.0215,159.54
21.0,101.29,21.91,0.0211,158.31
21.01,101.28,21.93,0.0184,158.02
20.99,101.32,22.07,0.018,157.51
21.02,101.31,21.99,0.0217,157.68
21.0,101.29,21.94,0.0181,157.21
20.99,101.32,22.03,0.0214,156.41
21.01,101.32,22.08,0.0196,155.34
20.98,101.33,21.94,0.0201,154.32
21.01,101.25,21.99,0.0203,153.93
20.98,101.27,21.94,0.0194,152.74
21.0,101.27,22.03,0.0196,151.77
21.0,101.35,21.91,0.0198,151.28
21.01,101.34,21.99,0.021,149.74
21.01,101.27,21.91,0.0171,149.38
21.0,101.34,22.03,0.0181,148.16
20.99,101.34,22.06,0.0206,147.06
20.99,101.34,22.02,0.0171,145.85
20.98,101.3,22.04,0.0185,145.33
21.01,101.32,22.06,0.0182,143.22
21.0,101.31,22.04,0.0186,142.64
21.0,101.3,22.08,0.0211,141.65
21.02,101.33,22.09,0.0211,140.36
21.02,101.35,21.96,0.0211,139.21
20.98,101.3,21.92,0.0229,137.73
21.0,101.26,21.93,0.0227,136.03
21.02,101.26,22.09,0.0226,135.43
